team,result,diff_assists,diff_cspm,diff_damage,diff_dmgperminute,diff_gpm,diff_fbaron_time,diff_first_blood,diff_firstdeath,diff_first_tower,diff_match_duration,diff_gold_spent,diff_herald_time,diff_kills,diff_kpm,diff_minion_kills,diff_drag_kills,diff_tower_kills,totalgold,diff_vision_wards,diff_monster_kills
Team Liquid,1,0.0660066006600637,0.6079377168486104,-1.6121689091986138,-189.68672251840576,8.557417280189611,-0.4155877126174161,-0.04434289582804407,-0.9389862063129382,0.329609884065329,-1.414064483371412,-2178.4436828298203,-0.06744520605906779,-0.5850046543115841,0.0,-12.714648387915759,0.7130405348227131,0.000761614623000284,-2098.1273588897384,-2.4442751967504392,-15.59143606668357
Cloud9,0,0.0660066006600637,0.6079377168486104,-1.6121689091986138,-189.68672251840576,8.557417280189611,-0.4155877126174161,-0.04434289582804407,-0.9389862063129382,0.329609884065329,-1.414064483371412,-2178.4436828298203,-0.06744520605906779,-0.5850046543115841,-0.0,-12.714648387915759,0.7130405348227131,0.000761614623000284,-2098.1273588897384,-2.4442751967504392,-15.59143606668357
100 Thieves,0,-2.6522506619593997,-1.300639894086494,0.6435348631950575,-200.32127096204772,-76.23003089143867,-0.11109885260370689,-0.6574360105913506,0.026588702559577015,-0.19582965578111278,0.5036407766990294,-930.0761253309829,0.4831200353045002,-1.3633053839364528,0.0,-9.935017652250622,-0.5862753751103265,-1.3329655781112093,-1543.7803398058313,-1.553067078552516,-11.816306266548992
Team SoloMid,1,-2.6522506619593997,-1.300639894086494,0.6435348631950575,-200.32127096204772,-76.23003089143867,-0.11109885260370689,-0.6574360105913506,0.026588702559577015,-0.19582965578111278,0.5036407766990294,-930.0761253309829,0.4831200353045002,-1.3633053839364528,-0.0,-9.935017652250622,-0.5862753751103265,-1.3329655781112093,-1543.7803398058313,-1.553067078552516,-11.816306266548992
Counter Logic Gaming,0,2.639344262295083,0.2786885245901658,-0.16393442622950793,25.950819672131274,3.147540983606632,-0.42622950819671956,-0.8524590163934427,-0.9180327868852469,0.11475409836065609,-1.491803278688522,-2241.2459016393477,0.14754098360655732,0.6721311475409841,0.0,-27.098360655737565,0.06557377049180313,-0.557377049180328,-2415.8852459016343,-0.8032786885245926,-14.213114754098342
OpTic Gaming,1,2.639344262295083,0.2786885245901658,-0.16393442622950793,25.950819672131274,3.147540983606632,-0.42622950819671956,-0.8524590163934427,-0.9180327868852469,0.11475409836065609,-1.491803278688522,-2241.2459016393477,0.14754098360655732,0.6721311475409841,-0.0,-27.098360655737565,0.06557377049180313,-0.557377049180328,-2415.8852459016343,-0.8032786885245926,-14.213114754098342
FlyQuest,1,1.3995041952707865,-0.10030511060259784,-0.7078565980167806,-144.727307398932,9.550152555301338,0.8615560640732269,0.4042715484363084,0.00781845919145674,-0.1742944317315036,-0.6159420289855078,-957.2393211289091,-0.19660564454614793,-0.03813882532418056,0.0,-35.843440122044285,-0.30148741418764313,0.3537376048817702,-681.1424485125826,-5.117848970251721,12.720251716247134
Golden Guardians,0,1.3995041952707865,-0.10030511060259784,-0.7078565980167806,-144.727307398932,9.550152555301338,0.8615560640732269,0.4042715484363084,0.00781845919145674,-0.1742944317315036,-0.6159420289855078,-957.2393211289091,-0.19660564454614793,-0.03813882532418056,-0.0,-35.843440122044285,-0.30148741418764313,0.3537376048817702,-681.1424485125826,-5.117848970251721,12.720251716247134
Clutch Gaming,1,-3.281012658227848,-0.3876396128071491,-1.5140729709605356,-158.79910647803422,-42.294862248696745,1.0530156366344023,-0.5983618763961278,-0.2810126582278496,0.046016381236039905,2.0023827252419935,1958.0464631422146,-0.5664929262844378,-1.4519731943410275,0.0,59.07937453462387,-0.3075204765450483,-0.39955323901712614,2069.6315711094576,11.843782576321672,-3.9728965003723147
Echo Fox,0,-3.281012658227848,-0.3876396128071491,-1.5140729709605356,-158.79910647803422,-42.294862248696745,1.0530156366344023,-0.5983618763961278,-0.2810126582278496,0.046016381236039905,2.0023827252419935,1958.0464631422146,-0.5664929262844378,-1.4519731943410275,-0.0,59.07937453462387,-0.3075204765450483,-0.39955323901712614,2069.6315711094576,11.843782576321672,-3.9728965003723147
SK Telecom T1,1,-5.331906180193599,0.696016381236042,-1.753164556962025,-17.56589724497394,-37.023454951601025,0.9056217423678312,0.16902457185405861,0.20811615785554594,-0.6809381980640357,2.2876023827252396,3675.5755770662727,0.5556589724497396,-1.6787043931496637,0.0,91.82297096053617,-0.16418466120625475,-0.26079672375279284,2957.565338793749,2.1632539091586054,15.083767684288915
Damwon Gaming,0,-5.331906180193599,0.696016381236042,-1.753164556962025,-17.56589724497394,-37.023454951601025,0.9056217423678312,0.16902457185405861,0.20811615785554594,-0.6809381980640357,2.2876023827252396,3675.5755770662727,0.5556589724497396,-1.6787043931496637,-0.0,91.82297096053617,-0.16418466120625475,-0.26079672375279284,2957.565338793749,2.1632539091586054,15.083767684288915
Damwon Gaming,1,5.331906180193599,-0.696016381236042,1.753164556962025,17.56589724497394,37.023454951601025,-0.9056217423678312,-0.16902457185405861,-0.20811615785554594,0.6809381980640357,-2.2876023827252396,-3675.5755770662727,-0.5556589724497396,1.6787043931496637,0.0,-91.82297096053617,0.16418466120625475,0.26079672375279284,-2957.565338793749,-2.1632539091586054,-15.083767684288915
SK Telecom T1,0,5.331906180193599,-0.696016381236042,1.753164556962025,17.56589724497394,37.023454951601025,-0.9056217423678312,-0.16902457185405861,-0.20811615785554594,0.6809381980640357,-2.2876023827252396,-3675.5755770662727,-0.5556589724497396,1.6787043931496637,-0.0,-91.82297096053617,0.16418466120625475,0.26079672375279284,-2957.565338793749,-2.1632539091586054,-15.083767684288915
Jin Air Green Wings,0,-4.118535469107552,-0.13141549525988694,1.688460281137628,-14.362209872507265,-87.97325923504422,0.2947368421052623,-0.8800261523373649,-0.1386073880353056,-0.46923831317424103,1.842693690748611,2581.8300751879724,0.24642039882314393,-1.2939522719843088,0.0,73.8870872834259,-0.6962406015037597,-2.0608695652173914,712.0617848970214,0.28303367113436195,-7.793069630598239
Gen.G,1,-4.118535469107552,-0.13141549525988694,1.688460281137628,-14.362209872507265,-87.97325923504422,0.2947368421052623,-0.8800261523373649,-0.1386073880353056,-0.46923831317424103,1.842693690748611,2581.8300751879724,0.24642039882314393,-1.2939522719843088,-0.0,73.8870872834259,-0.6962406015037597,-2.0608695652173914,712.0617848970214,0.28303367113436195,-7.793069630598239
Gen.G,0,4.118535469107552,0.13141549525988694,-1.688460281137628,14.362209872507265,87.97325923504422,-0.2947368421052623,0.8800261523373649,0.1386073880353056,0.46923831317424103,-1.842693690748611,-2581.8300751879724,-0.24642039882314393,1.2939522719843088,0.0,-73.8870872834259,0.6962406015037597,2.0608695652173914,-712.0617848970214,-0.28303367113436195,7.793069630598239
Jin Air Green Wings,1,4.118535469107552,0.13141549525988694,-1.688460281137628,14.362209872507265,87.97325923504422,-0.2947368421052623,0.8800261523373649,0.1386073880353056,0.46923831317424103,-1.842693690748611,-2581.8300751879724,-0.24642039882314393,1.2939522719843088,-0.0,-73.8870872834259,0.6962406015037597,2.0608695652173914,-712.0617848970214,-0.28303367113436195,7.793069630598239
Jin Air Green Wings,0,-4.118535469107552,-0.13141549525988694,1.688460281137628,-14.362209872507265,-87.97325923504422,0.2947368421052623,-0.8800261523373649,-0.1386073880353056,-0.46923831317424103,1.842693690748611,2581.8300751879724,0.24642039882314393,-1.2939522719843088,0.0,73.8870872834259,-0.6962406015037597,-2.0608695652173914,712.0617848970214,0.28303367113436195,-7.793069630598239
Gen.G,1,-4.118535469107552,-0.13141549525988694,1.688460281137628,-14.362209872507265,-87.97325923504422,0.2947368421052623,-0.8800261523373649,-0.1386073880353056,-0.46923831317424103,1.842693690748611,2581.8300751879724,0.24642039882314393,-1.2939522719843088,-0.0,73.8870872834259,-0.6962406015037597,-2.0608695652173914,712.0617848970214,0.28303367113436195,-7.793069630598239
Dragon Gate Team,0,-8.464285714285712,-2.614285714285714,9.97857142857143,48.907142857142844,-152.2714285714285,-1.3428571428571416,-0.871428571428571,1.4214285714285708,0.5999999999999996,-0.5214285714285687,-2170.521428571432,0.8357142857142854,-2.7785714285714285,0.0,-80.17142857142858,-0.48571428571428577,-2.864285714285714,-5538.007142857139,-6.728571428571428,-18.864285714285728
Flash Wolves,1,-8.464285714285712,-2.614285714285714,9.97857142857143,48.907142857142844,-152.2714285714285,-1.3428571428571416,-0.871428571428571,1.4214285714285708,0.5999999999999996,-0.5214285714285687,-2170.521428571432,0.8357142857142854,-2.7785714285714285,-0.0,-80.17142857142858,-0.48571428571428577,-2.864285714285714,-5538.007142857139,-6.728571428571428,-18.864285714285728
Dragon Gate Team,0,-8.464285714285712,-2.614285714285714,9.97857142857143,48.907142857142844,-152.2714285714285,-1.3428571428571416,-0.871428571428571,1.4214285714285708,0.5999999999999996,-0.5214285714285687,-2170.521428571432,0.8357142857142854,-2.7785714285714285,0.0,-80.17142857142858,-0.48571428571428577,-2.864285714285714,-5538.007142857139,-6.728571428571428,-18.864285714285728
Flash Wolves,1,-8.464285714285712,-2.614285714285714,9.97857142857143,48.907142857142844,-152.2714285714285,-1.3428571428571416,-0.871428571428571,1.4214285714285708,0.5999999999999996,-0.5214285714285687,-2170.521428571432,0.8357142857142854,-2.7785714285714285,-0.0,-80.17142857142858,-0.48571428571428577,-2.864285714285714,-5538.007142857139,-6.728571428571428,-18.864285714285728
MAD Team,1,0.14376336421953084,-1.0602993585174616,-1.9759800427655012,-58.60791161796146,-39.62637205987153,0.6657163221667872,0.4059158945117609,-0.15138987883107724,0.21040627227369946,0.7099786172487512,-271.7173200285106,1.1928011404133994,0.19550962223806145,0.00819672131147541,-13.548823948681388,-0.2973627940128294,-0.4151104775481116,149.9880969351434,4.902779757662152,5.96115466856736
Hong Kong Attitude,0,0.14376336421953084,-1.0602993585174616,-1.9759800427655012,-58.60791161796146,-39.62637205987153,0.6657163221667872,0.4059158945117609,-0.15138987883107724,0.21040627227369946,0.7099786172487512,-271.7173200285106,1.1928011404133994,0.19550962223806145,-0.00819672131147541,-13.548823948681388,-0.2973627940128294,-0.4151104775481116,149.9880969351434,4.902779757662152,5.96115466856736
Hong Kong Attitude,1,-0.14376336421953084,1.0602993585174616,1.9759800427655012,58.60791161796146,39.62637205987153,-0.6657163221667872,-0.4059158945117609,0.15138987883107724,-0.21040627227369946,-0.7099786172487512,271.7173200285106,-1.1928011404133994,-0.19550962223806145,-0.00819672131147541,13.548823948681388,0.2973627940128294,0.4151104775481116,-149.9880969351434,-4.902779757662152,-5.96115466856736
MAD Team,0,-0.14376336421953084,1.0602993585174616,1.9759800427655012,58.60791161796146,39.62637205987153,-0.6657163221667872,-0.4059158945117609,0.15138987883107724,-0.21040627227369946,-0.7099786172487512,271.7173200285106,-1.1928011404133994,-0.19550962223806145,0.00819672131147541,13.548823948681388,0.2973627940128294,0.4151104775481116,-149.9880969351434,-4.902779757662152,-5.96115466856736
MAD Team,0,0.14376336421953084,-1.0602993585174616,-1.9759800427655012,-58.60791161796146,-39.62637205987153,0.6657163221667872,0.4059158945117609,-0.15138987883107724,0.21040627227369946,0.7099786172487512,-271.7173200285106,1.1928011404133994,0.19550962223806145,0.00819672131147541,-13.548823948681388,-0.2973627940128294,-0.4151104775481116,149.9880969351434,4.902779757662152,5.96115466856736
Hong Kong Attitude,1,0.14376336421953084,-1.0602993585174616,-1.9759800427655012,-58.60791161796146,-39.62637205987153,0.6657163221667872,0.4059158945117609,-0.15138987883107724,0.21040627227369946,0.7099786172487512,-271.7173200285106,1.1928011404133994,0.19550962223806145,-0.00819672131147541,-13.548823948681388,-0.2973627940128294,-0.4151104775481116,149.9880969351434,4.902779757662152,5.96115466856736
AHQ e-Sports Club,1,-1.821716487122778,0.43090532924306046,-1.1513876007704926,15.180495113077086,18.246415067418184,1.327816223157594,0.7855461225654556,0.18406221017336044,0.7532282228722273,1.4098594563744058,2677.6156809588356,-0.4504530213312403,-0.4592280801883426,0.0,57.413925947064286,0.37604337590069203,0.12242277234786325,2764.4461725048095,1.900763358778626,6.27951772847257
G-Rex,0,-1.821716487122778,0.43090532924306046,-1.1513876007704926,15.180495113077086,18.246415067418184,1.327816223157594,0.7855461225654556,0.18406221017336044,0.7532282228722273,1.4098594563744058,2677.6156809588356,-0.4504530213312403,-0.4592280801883426,-0.0,57.413925947064286,0.37604337590069203,0.12242277234786325,2764.4461725048095,1.900763358778626,6.27951772847257
AHQ e-Sports Club,1,-1.821716487122778,0.43090532924306046,-1.1513876007704926,15.180495113077086,18.246415067418184,1.327816223157594,0.7855461225654556,0.18406221017336044,0.7532282228722273,1.4098594563744058,2677.6156809588356,-0.4504530213312403,-0.4592280801883426,0.0,57.413925947064286,0.37604337590069203,0.12242277234786325,2764.4461725048095,1.900763358778626,6.27951772847257
G-Rex,0,-1.821716487122778,0.43090532924306046,-1.1513876007704926,15.180495113077086,18.246415067418184,1.327816223157594,0.7855461225654556,0.18406221017336044,0.7532282228722273,1.4098594563744058,2677.6156809588356,-0.4504530213312403,-0.4592280801883426,-0.0,57.413925947064286,0.37604337590069203,0.12242277234786325,2764.4461725048095,1.900763358778626,6.27951772847257
J Team,0,2.8422597212032272,0.9948642699926609,-2.179383712399119,90.57538517975058,41.68763756419662,2.1700293470286134,0.676815847395452,2.201393983859134,0.21973587674247952,3.808694057226706,6835.478723404252,1.118121790168745,1.2125825385179745,0.008620689655172414,142.29713866471013,0.19607483492296418,1.435803374908291,7723.731474688182,3.544570799706527,18.3020909757887
Alpha Esports,1,2.8422597212032272,0.9948642699926609,-2.179383712399119,90.57538517975058,41.68763756419662,2.1700293470286134,0.676815847395452,2.201393983859134,0.21973587674247952,3.808694057226706,6835.478723404252,1.118121790168745,1.2125825385179745,-0.008620689655172414,142.29713866471013,0.19607483492296418,1.435803374908291,7723.731474688182,3.544570799706527,18.3020909757887
J Team,1,2.8422597212032272,0.9948642699926609,-2.179383712399119,90.57538517975058,41.68763756419662,2.1700293470286134,0.676815847395452,2.201393983859134,0.21973587674247952,3.808694057226706,6835.478723404252,1.118121790168745,1.2125825385179745,0.008620689655172414,142.29713866471013,0.19607483492296418,1.435803374908291,7723.731474688182,3.544570799706527,18.3020909757887
Alpha Esports,0,2.8422597212032272,0.9948642699926609,-2.179383712399119,90.57538517975058,41.68763756419662,2.1700293470286134,0.676815847395452,2.201393983859134,0.21973587674247952,3.808694057226706,6835.478723404252,1.118121790168745,1.2125825385179745,-0.008620689655172414,142.29713866471013,0.19607483492296418,1.435803374908291,7723.731474688182,3.544570799706527,18.3020909757887
Alpha Esports,1,-2.8422597212032272,-0.9948642699926609,2.179383712399119,-90.57538517975058,-41.68763756419662,-2.1700293470286134,-0.676815847395452,-2.201393983859134,-0.21973587674247952,-3.808694057226706,-6835.478723404252,-1.118121790168745,-1.2125825385179745,-0.008620689655172414,-142.29713866471013,-0.19607483492296418,-1.435803374908291,-7723.731474688182,-3.544570799706527,-18.3020909757887
J Team,0,-2.8422597212032272,-0.9948642699926609,2.179383712399119,-90.57538517975058,-41.68763756419662,-2.1700293470286134,-0.676815847395452,-2.201393983859134,-0.21973587674247952,-3.808694057226706,-6835.478723404252,-1.118121790168745,-1.2125825385179745,0.008620689655172414,-142.29713866471013,-0.19607483492296418,-1.435803374908291,-7723.731474688182,-3.544570799706527,-18.3020909757887
Dragon Gate Team,0,-5.455561613958558,-1.5877862595419856,7.30588876772083,119.10005452562723,-61.19383860414382,-1.3484187568157004,-0.865321701199564,1.3579607415485277,0.4751908396946565,-1.8094329334787354,-2510.863958560527,-0.30125408942202725,-1.387131952017448,0.0,-87.98827699018534,-0.3729552889858232,-2.0458015267175576,-5199.036804798256,-10.099236641221374,-22.496183206106878
G-Rex,1,-5.455561613958558,-1.5877862595419856,7.30588876772083,119.10005452562723,-61.19383860414382,-1.3484187568157004,-0.865321701199564,1.3579607415485277,0.4751908396946565,-1.8094329334787354,-2510.863958560527,-0.30125408942202725,-1.387131952017448,-0.0,-87.98827699018534,-0.3729552889858232,-2.0458015267175576,-5199.036804798256,-10.099236641221374,-22.496183206106878
Dragon Gate Team,0,-5.455561613958558,-1.5877862595419856,7.30588876772083,119.10005452562723,-61.19383860414382,-1.3484187568157004,-0.865321701199564,1.3579607415485277,0.4751908396946565,-1.8094329334787354,-2510.863958560527,-0.30125408942202725,-1.387131952017448,0.0,-87.98827699018534,-0.3729552889858232,-2.0458015267175576,-5199.036804798256,-10.099236641221374,-22.496183206106878
G-Rex,1,-5.455561613958558,-1.5877862595419856,7.30588876772083,119.10005452562723,-61.19383860414382,-1.3484187568157004,-0.865321701199564,1.3579607415485277,0.4751908396946565,-1.8094329334787354,-2510.863958560527,-0.30125408942202725,-1.387131952017448,-0.0,-87.98827699018534,-0.3729552889858232,-2.0458015267175576,-5199.036804798256,-10.099236641221374,-22.496183206106878
Hong Kong Attitude,1,1.7406105457909327,1.8290471785383886,-1.8320074005550424,62.62238667900101,73.26327474560571,1.677150786308971,0.4421831637372806,1.92118408880666,-0.7552266419981493,2.753746530989826,5871.909158186863,0.31452358926919466,0.7718778908418127,0.0,134.58649398704904,0.3528214616096206,1.5326549491211843,6936.687696577239,1.9618871415356125,19.02960222016651
Alpha Esports,0,1.7406105457909327,1.8290471785383886,-1.8320074005550424,62.62238667900101,73.26327474560571,1.677150786308971,0.4421831637372806,1.92118408880666,-0.7552266419981493,2.753746530989826,5871.909158186863,0.31452358926919466,0.7718778908418127,-0.0,134.58649398704904,0.3528214616096206,1.5326549491211843,6936.687696577239,1.9618871415356125,19.02960222016651
Alpha Esports,0,-1.7406105457909327,-1.8290471785383886,1.8320074005550424,-62.62238667900101,-73.26327474560571,-1.677150786308971,-0.4421831637372806,-1.92118408880666,0.7552266419981493,-2.753746530989826,-5871.909158186863,-0.31452358926919466,-0.7718778908418127,0.0,-134.58649398704904,-0.3528214616096206,-1.5326549491211843,-6936.687696577239,-1.9618871415356125,-19.02960222016651
Hong Kong Attitude,1,-1.7406105457909327,-1.8290471785383886,1.8320074005550424,-62.62238667900101,-73.26327474560571,-1.677150786308971,-0.4421831637372806,-1.92118408880666,0.7552266419981493,-2.753746530989826,-5871.909158186863,-0.31452358926919466,-0.7718778908418127,-0.0,-134.58649398704904,-0.3528214616096206,-1.5326549491211843,-6936.687696577239,-1.9618871415356125,-19.02960222016651
FlyQuest,1,3.809102674719586,0.47584124245038595,0.5254529767040559,-72.18679896462459,5.7620793787748426,-0.314495254529767,-0.13718723037100933,-0.1965056082830028,0.17471958584986957,-2.4508196721311464,-3775.55198446937,0.14171699741156019,0.7834339948231239,0.0,-56.665012942191424,-0.12187230371009483,-0.7163503019844688,-3767.3242018981837,-9.470664365832619,-6.736626402070755
OpTic Gaming,0,3.809102674719586,0.47584124245038595,0.5254529767040559,-72.18679896462459,5.7620793787748426,-0.314495254529767,-0.13718723037100933,-0.1965056082830028,0.17471958584986957,-2.4508196721311464,-3775.55198446937,0.14171699741156019,0.7834339948231239,-0.0,-56.665012942191424,-0.12187230371009483,-0.7163503019844688,-3767.3242018981837,-9.470664365832619,-6.736626402070755
Cloud9,1,4.812781278127815,0.9521827182718283,0.4992124212421256,297.8568856885688,89.44093159315935,-0.3189693969396963,-0.7780153015301536,0.6504275427542741,0.28859135913591416,-1.659653465346537,-1522.170342034202,0.14660216021602324,2.2267101710171016,0.0,-36.91617911791184,0.06998199819981998,1.193294329432944,-223.2561881188085,0.021489648964895025,11.501012601260129
100 Thieves,0,4.812781278127815,0.9521827182718283,0.4992124212421256,297.8568856885688,89.44093159315935,-0.3189693969396963,-0.7780153015301536,0.6504275427542741,0.28859135913591416,-1.659653465346537,-1522.170342034202,0.14660216021602324,2.2267101710171016,-0.0,-36.91617911791184,0.06998199819981998,1.193294329432944,-223.2561881188085,0.021489648964895025,11.501012601260129
Team Liquid,1,6.7267759562841505,1.2279669328849678,-1.3344542524870402,68.73350147120618,98.59913128765584,-0.5313156788566644,0.08729157909485785,0.08308813226846112,0.3773294101162943,-2.4077343421605732,-2739.087571808879,0.6337396665265516,2.0442763065713887,0.0,-43.78898696931492,0.6075381813086733,1.6355611601513242,-1023.5659240577297,-7.935266918873474,3.318481154546731
Counter Logic Gaming,0,6.7267759562841505,1.2279669328849678,-1.3344542524870402,68.73350147120618,98.59913128765584,-0.5313156788566644,0.08729157909485785,0.08308813226846112,0.3773294101162943,-2.4077343421605732,-2739.087571808879,0.6337396665265516,2.0442763065713887,-0.0,-43.78898696931492,0.6075381813086733,1.6355611601513242,-1023.5659240577297,-7.935266918873474,3.318481154546731
Clutch Gaming,1,-5.5878087747327,-0.56114046946049,1.3418950473147362,-164.0358854614724,-78.8277006267665,0.1361681209290886,-1.819835320142559,-0.1703330465773636,-0.03256728524026009,0.7457293842939663,-519.8951702101549,-0.32628732948261074,-2.1715620007373726,0.0,14.776576133710137,-0.6170578837409362,-1.940272827823522,-1454.0414157552004,3.464913358731721,-9.02703699152022
Team SoloMid,0,-5.5878087747327,-0.56114046946049,1.3418950473147362,-164.0358854614724,-78.8277006267665,0.1361681209290886,-1.819835320142559,-0.1703330465773636,-0.03256728524026009,0.7457293842939663,-519.8951702101549,-0.32628732948261074,-2.1715620007373726,-0.0,14.776576133710137,-0.6170578837409362,-1.940272827823522,-1454.0414157552004,3.464913358731721,-9.02703699152022
Echo Fox,1,2.4231884057971023,0.49752770673486424,0.5936913895993179,109.05814151747654,47.23358908780892,0.1473145780051155,0.03461210571185003,-0.25797101449275317,-0.3578857630008532,-0.7512361466325643,-9.272293265130429,0.12088661551577218,0.8968456947996586,0.0,-34.80272804774086,-0.01278772378516635,0.7464620630861045,-11.778516624042823,-8.78874680306906,19.414833759590806
Golden Guardians,0,2.4231884057971023,0.49752770673486424,0.5936913895993179,109.05814151747654,47.23358908780892,0.1473145780051155,0.03461210571185003,-0.25797101449275317,-0.3578857630008532,-0.7512361466325643,-9.272293265130429,0.12088661551577218,0.8968456947996586,-0.0,-34.80272804774086,-0.01278772378516635,0.7464620630861045,-11.778516624042823,-8.78874680306906,19.414833759590806
Vivo Keyd,1,3.727807486631015,0.8679144385026767,-0.3502673796791438,86.19946524064153,106.26871657754032,-0.882352941176471,-1.1697860962566846,1.0283422459893057,-0.0013368983957207092,-2.5417112299465217,-1911.5585561497355,-0.20588235294117574,3.151336898395721,0.0,-63.290909090909054,0.4425133689839571,1.5267379679144382,-675.7826203208533,-9.842513368983958,9.76818181818183
ProGaming Esports,0,3.727807486631015,0.8679144385026767,-0.3502673796791438,86.19946524064153,106.26871657754032,-0.882352941176471,-1.1697860962566846,1.0283422459893057,-0.0013368983957207092,-2.5417112299465217,-1911.5585561497355,-0.20588235294117574,3.151336898395721,-0.0,-63.290909090909054,0.4425133689839571,1.5267379679144382,-675.7826203208533,-9.842513368983958,9.76818181818183
Redemption eSports,1,1.4873239436619734,-1.3312676056338013,0.47887323943661997,-85.34253521126766,-63.05521126760573,1.3160563380281687,1.6354929577464787,-2.6377464788732397,1.6630985915492964,3.0287323943662017,3229.500281690147,-1.5267605633802823,-0.21183098591549232,0.0,48.41633802816898,0.48225352112676045,-0.9695774647887321,3218.817464788728,11.296901408450701,8.799436619718307
KaBuM e-Sports,0,1.4873239436619734,-1.3312676056338013,0.47887323943661997,-85.34253521126766,-63.05521126760573,1.3160563380281687,1.6354929577464787,-2.6377464788732397,1.6630985915492964,3.0287323943662017,3229.500281690147,-1.5267605633802823,-0.21183098591549232,-0.0,48.41633802816898,0.48225352112676045,-0.9695774647887321,3218.817464788728,11.296901408450701,8.799436619718307
Flamengo eSports,1,7.123233908948194,1.479199372056513,0.020015698587126707,168.2362637362637,110.70172684458385,0.21703296703296715,-0.6295133437990588,0.003532182103610282,-1.067896389324961,-0.691915227629508,1683.1491365777038,-0.057692307692308376,2.2539246467817904,0.0,4.619701726844596,1.2064364207221352,1.8791208791208796,2042.5416012558853,-2.3147566718995307,19.675039246467833
INTZ e-Sports,0,7.123233908948194,1.479199372056513,0.020015698587126707,168.2362637362637,110.70172684458385,0.21703296703296715,-0.6295133437990588,0.003532182103610282,-1.067896389324961,-0.691915227629508,1683.1491365777038,-0.057692307692308376,2.2539246467817904,-0.0,4.619701726844596,1.2064364207221352,1.8791208791208796,2042.5416012558853,-2.3147566718995307,19.675039246467833
CNB e-Sports Club,0,2.7171641791044756,-1.107462686567164,2.888059701492537,133.30149253731338,-61.33059701492539,-0.849253731343282,0.6925373134328359,1.5701492537313424,-1.5641791044776117,0.8552238805970163,-539.2223880597012,0.7917910447761205,0.24701492537313463,0.0,19.505223880596986,-0.6888059701492539,-0.45447761194029823,-405.73358208954596,1.2805970149253696,-21.30597014925374
Uppercut esports,1,2.7171641791044756,-1.107462686567164,2.888059701492537,133.30149253731338,-61.33059701492539,-0.849253731343282,0.6925373134328359,1.5701492537313424,-1.5641791044776117,0.8552238805970163,-539.2223880597012,0.7917910447761205,0.24701492537313463,-0.0,19.505223880596986,-0.6888059701492539,-0.45447761194029823,-405.73358208954596,1.2805970149253696,-21.30597014925374
INTZ e-Sports,1,-0.5820638114400687,-1.5173900546133936,-1.8680655360735834,-181.85110663983892,-51.69847657372816,1.247484909456741,0.16039091693015273,-2.0189709686691586,0.6933026731819485,2.1152630066110945,1699.4619143432064,-1.126760563380282,0.29347513653348756,0.0,15.648174762862823,-0.202644438056913,-0.5010060362173032,1959.1897096866887,3.9393503880425413,2.8720896809427927
KaBuM e-Sports,0,-0.5820638114400687,-1.5173900546133936,-1.8680655360735834,-181.85110663983892,-51.69847657372816,1.247484909456741,0.16039091693015273,-2.0189709686691586,0.6933026731819485,2.1152630066110945,1699.4619143432064,-1.126760563380282,0.29347513653348756,-0.0,15.648174762862823,-0.202644438056913,-0.5010060362173032,1959.1897096866887,3.9393503880425413,2.8720896809427927
CNB e-Sports Club,0,-0.08738127544097907,-0.1983717774762539,1.4789687924016288,13.283310719131578,29.755766621438397,-1.1492537313432827,-0.7801899592944368,-0.2662143826322936,-0.7096336499321563,-2.262957937584801,-3925.2132971506144,-0.35820895522387985,0.5424694708276796,0.0,-70.33568521031202,0.30664857530529166,0.8046132971506106,-2969.99267299864,-15.064857530529174,-6.7877883310719085
ProGaming Esports,1,-0.08738127544097907,-0.1983717774762539,1.4789687924016288,13.283310719131578,29.755766621438397,-1.1492537313432827,-0.7801899592944368,-0.2662143826322936,-0.7096336499321563,-2.262957937584801,-3925.2132971506144,-0.35820895522387985,0.5424694708276796,-0.0,-70.33568521031202,0.30664857530529166,0.8046132971506106,-2969.99267299864,-15.064857530529174,-6.7877883310719085
Flamengo eSports,1,2.2714932126696823,0.6142533936651517,-1.8857466063348411,4.190045248868955,55.906108597284856,0.6708144796380111,-0.4875565610859729,-2.3223981900452504,-0.10180995475113264,-0.04185520361991024,1074.0984162895911,0.14819004524886736,0.3133484162895943,0.0,-4.788461538461547,1.06447963800905,1.6900452488687794,1270.227375565606,-1.2952488687782804,19.55769230769232
Vivo Keyd,0,2.2714932126696823,0.6142533936651517,-1.8857466063348411,4.190045248868955,55.906108597284856,0.6708144796380111,-0.4875565610859729,-2.3223981900452504,-0.10180995475113264,-0.04185520361991024,1074.0984162895911,0.14819004524886736,0.3133484162895943,-0.0,-4.788461538461547,1.06447963800905,1.6900452488687794,1270.227375565606,-1.2952488687782804,19.55769230769232
Redemption eSports,0,3.75,-0.7200000000000024,1.5,138.67999999999984,-50.97000000000003,-0.05999999999999872,1.92,-0.08000000000000007,1.08,2.1400000000000006,2395.4200000000055,0.75,0.41000000000000014,0.0,49.90999999999997,-0.010000000000000231,-0.3899999999999997,2375.790000000001,14.879999999999995,1.0600000000000023
